Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Min_Price,Max_Price,Price_Midpoint,Revenue_Per_Unit,Trend_Category
PROD-2025-0911,Smart Indoor Plants Accessories Shelf,Home & Garden,Indoor Plants Accessories,35133,4830787.5,$93-$182,81.4,Instagram Shop Popular,Trending based on category growth and social media signals.,93,182,137.5,137.5,"""Medium Trend"""
PROD-2025-0912,Smart Organic Baby Clothing Carrier,Baby,Organic Baby Clothing,33322,2449167,$54-$93,77.3,Instagram Shop Popular,Trending based on category growth and social media signals.,54,93,73.5,73.5,"""Medium Trend"""
PROD-2025-0913,Pro Wearable Tech Adapter,Electronics,Wearable Tech,57490,5576530,$51-$143,85.9,Shopify Trending List,Trending based on category growth and social media signals.,51,143,97,97,"""Medium Trend"""
PROD-2025-0914,Nano Fragrances Serum,Beauty & Skincare,Fragrances,59543,8990993,$101-$201,87.6,Google Trends Breakout,Trending based on category growth and social media signals.,101,201,151,151,"""Medium Trend"""
PROD-2025-0915,Zen Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,97546,4828527,$37-$62,83.7,Instagram Shop Popular,Trending based on category growth and social media signals.,37,62,49.5,49.5,"""Medium Trend"""
PROD-2025-0916,Glow Digital Planners Template,Digital Goods,Digital Planners,69117,5287450.5,$66-$87,85.6,Google Trends Breakout,Trending based on category growth and social media signals.,66,87,76.5,76.5,"""Medium Trend"""
PROD-2025-0917,Zen Organic Makeup Lipstick,Beauty & Skincare,Organic Makeup,89851,12444363.5,$133-$144,87,Amazon Best Sellers,Trending based on category growth and social media signals.,133,144,138.5,138.5,"""Medium Trend"""
PROD-2025-0918,Wireless SaaS Subscriptions Guide,Digital Goods,SaaS Subscriptions,18222,1567092,$54-$118,88.7,Google Trends Breakout,Trending based on category growth and social media signals.,54,118,86,86,"""Medium Trend"""
PROD-2025-0919,Vital Organic Makeup Serum,Beauty & Skincare,Organic Makeup,80348,9681934,$101-$140,73.7,Amazon Best Sellers,Trending based on category growth and social media signals.,101,140,120.5,120.5,"""Low Trend"""
PROD-2025-0920,Ultra Smart Home Devices Speaker,Electronics,Smart Home Devices,17403,1279120.5,$45-$102,88.2,Amazon Best Sellers,Trending based on category growth and social media signals.,45,102,73.5,73.5,"""Medium Trend"""
PROD-2025-0921,Ultra Smart Baby Monitors Toy,Baby,Smart Baby Monitors,419730,23714745,$33-$80,93.4,Google Trends Breakout,Trending based on category growth and social media signals.,33,80,56.5,56.5,"""High Trend"""
PROD-2025-0922,Sustainable Home Gym Equipment Band,Fitness,Home Gym Equipment,64959,9419055,$96-$194,72.7,Instagram Shop Popular,Trending based on category growth and social media signals.,96,194,145,145,"""Low Trend"""
PROD-2025-0923,Glow Korean Skincare Dryer,Beauty & Skincare,Korean Skincare,36284,4118234,$102-$125,86.6,Google Trends Breakout,Trending based on category growth and social media signals.,102,125,113.5,113.5,"""Medium Trend"""
PROD-2025-0924,Aura Kitchen Gadgets Mug,Home & Garden,Kitchen Gadgets,84012,12307758,$104-$189,71.2,Shopify Trending List,Trending based on category growth and social media signals.,104,189,146.5,146.5,"""Low Trend"""
PROD-2025-0925,Wireless Upcycled Fashion Soap,Eco-Friendly,Upcycled Fashion,29592,3462264,$97-$137,83.6,Google Trends Breakout,Trending based on category growth and social media signals.,97,137,117,117,"""Medium Trend"""
PROD-2025-0926,Aura Activewear Bottle,Fitness,Activewear,69818,12462513,$143-$214,88.1,Shopify Trending List,Trending based on category growth and social media signals.,143,214,178.5,178.5,"""Medium Trend"""
PROD-2025-0927,Pro Korean Skincare Lipstick,Beauty & Skincare,Korean Skincare,17027,681080,$29-$51,76,Shopify Trending List,Trending based on category growth and social media signals.,29,51,40,40,"""Medium Trend"""
PROD-2025-0928,Ultra Smart Home Devices Hub,Electronics,Smart Home Devices,67879,8281238,$94-$150,73.2,Instagram Shop Popular,Trending based on category growth and social media signals.,94,150,122,122,"""Low Trend"""
PROD-2025-0929,Zen Fragrances Cleanser,Beauty & Skincare,Fragrances,77067,11059114.5,$104-$183,74.3,Google Trends Breakout,Trending based on category growth and social media signals.,104,183,143.5,143.5,"""Low Trend"""
PROD-2025-0930,Zen Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,79208,2811884,$15-$56,72.3,Google Trends Breakout,Trending based on category growth and social media signals.,15,56,35.5,35.5,"""Low Trend"""
PROD-2025-0931,Sustainable E-books Guide,Digital Goods,E-books,91499,8783904,$55-$137,76.2,Shopify Trending List,Trending based on category growth and social media signals.,55,137,96,96,"""Medium Trend"""
PROD-2025-0932,Vital Korean Skincare Oil,Beauty & Skincare,Korean Skincare,45600,1664400,$21-$52,89.5,Shopify Trending List,Trending based on category growth and social media signals.,21,52,36.5,36.5,"""Medium Trend"""
PROD-2025-0933,Aura Yoga Gear Bench,Fitness,Yoga Gear,98580,12913980,$124-$138,86,Instagram Shop Popular,Trending based on category growth and social media signals.,124,138,131,131,"""Medium Trend"""
PROD-2025-0934,Premium Charging Solutions Speaker,Electronics,Charging Solutions,59592,9296352,$144-$168,73.3,Instagram Shop Popular,Trending based on category growth and social media signals.,144,168,156,156,"""Low Trend"""
PROD-2025-0935,Zen Hair Care Tools Oil,Beauty & Skincare,Hair Care Tools,30107,5313885.5,$133-$220,80.3,Google Trends Breakout,Trending based on category growth and social media signals.,133,220,176.5,176.5,"""Medium Trend"""
PROD-2025-0936,Vital Hair Care Tools Lipstick,Beauty & Skincare,Hair Care Tools,63283,9460808.5,$140-$159,76.7,Instagram Shop Popular,Trending based on category growth and social media signals.,140,159,149.5,149.5,"""Medium Trend"""
PROD-2025-0937,Luxe Wearable Tech Stand,Electronics,Wearable Tech,83088,14124960,$139-$201,77.5,Shopify Trending List,Trending based on category growth and social media signals.,139,201,170,170,"""Medium Trend"""
PROD-2025-0938,Sustainable Organic Baby Clothing Pacifier,Baby,Organic Baby Clothing,70884,7265610,$58-$147,87.8,Google Trends Breakout,Trending based on category growth and social media signals.,58,147,102.5,102.5,"""Medium Trend"""
PROD-2025-0939,Pure Yoga Gear Dumbbell,Fitness,Yoga Gear,99364,8594986,$40-$133,74.4,Amazon Best Sellers,Trending based on category growth and social media signals.,40,133,86.5,86.5,"""Low Trend"""
PROD-2025-0940,Sustainable Footwear T-Shirt,Fashion,Footwear,10395,1398127.5,$121-$148,81.5,Amazon Best Sellers,Trending based on category growth and social media signals.,121,148,134.5,134.5,"""Medium Trend"""
PROD-2025-0941,Aura Organic Makeup Cleanser,Beauty & Skincare,Organic Makeup,11596,1693016,$97-$195,87.5,Instagram Shop Popular,Trending based on category growth and social media signals.,97,195,146,146,"""Medium Trend"""
PROD-2025-0942,Luxe Personal Care Gadgets Oil,Beauty & Skincare,Personal Care Gadgets,69299,10429499.5,$143-$158,89.3,Google Trends Breakout,Trending based on category growth and social media signals.,143,158,150.5,150.5,"""Medium Trend"""
PROD-2025-0943,Premium Educational Toys Stroller,Baby,Educational Toys,79301,5590720.5,$55-$86,83.1,Amazon Best Sellers,Trending based on category growth and social media signals.,55,86,70.5,70.5,"""Medium Trend"""
PROD-2025-0944,Sustainable Portable Audio Power Bank,Electronics,Portable Audio,70105,2628937.5,$16-$59,73.4,Instagram Shop Popular,Trending based on category growth and social media signals.,16,59,37.5,37.5,"""Low Trend"""
PROD-2025-0945,Ultra Fragrances Serum,Beauty & Skincare,Fragrances,95535,13518202.5,$119-$164,76.9,Google Trends Breakout,Trending based on category growth and social media signals.,119,164,141.5,141.5,"""Medium Trend"""
PROD-2025-0946,Premium Wearable Tech Adapter,Electronics,Wearable Tech,24847,3528274,$123-$161,82,Google Trends Breakout,Trending based on category growth and social media signals.,123,161,142,142,"""Medium Trend"""
PROD-2025-0947,Minimalist Stock Media Tool,Digital Goods,Stock Media,10610,684345,$47-$82,79.6,Google Trends Breakout,Trending based on category growth and social media signals.,47,82,64.5,64.5,"""Medium Trend"""
PROD-2025-0948,Nano Kitchen Gadgets Planter,Home & Garden,Kitchen Gadgets,20455,3487577.5,$142-$199,78.2,Instagram Shop Popular,Trending based on category growth and social media signals.,142,199,170.5,170.5,"""Medium Trend"""
PROD-2025-0949,Luxe Smart Home Devices Power Bank,Electronics,Smart Home Devices,41528,3571408,$75-$97,88.1,Amazon Best Sellers,Trending based on category growth and social media signals.,75,97,86,86,"""Medium Trend"""
PROD-2025-0950,Organic Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,85236,12188748,$95-$191,86.2,Instagram Shop Popular,Trending based on category growth and social media signals.,95,191,143,143,"""Medium Trend"""
PROD-2025-0951,Ultra Accessories Dress,Fashion,Accessories,92420,14094050,$127-$178,78.8,Instagram Shop Popular,Trending based on category growth and social media signals.,127,178,152.5,152.5,"""Medium Trend"""
PROD-2025-0952,Glow Baby Safety Gear Diaper,Baby,Baby Safety Gear,94983,16099618.5,$132-$207,73.4,Shopify Trending List,Trending based on category growth and social media signals.,132,207,169.5,169.5,"""Low Trend"""
PROD-2025-0953,Ergonomic Baby Safety Gear Stroller,Baby,Baby Safety Gear,36116,2221134,$12-$111,80.2,Shopify Trending List,Trending based on category growth and social media signals.,12,111,61.5,61.5,"""Medium Trend"""
PROD-2025-0954,Portable E-books Guide,Digital Goods,E-books,82656,12522384,$121-$182,77,Amazon Best Sellers,Trending based on category growth and social media signals.,121,182,151.5,151.5,"""Medium Trend"""
PROD-2025-0955,Aura Digital Planners Template,Digital Goods,Digital Planners,54395,9519125,$144-$206,87,Shopify Trending List,Trending based on category growth and social media signals.,144,206,175,175,"""Medium Trend"""
PROD-2025-0956,Smart Eco-friendly Diapers Swaddle,Baby,Eco-friendly Diapers,93622,17320070,$138-$232,87.6,Instagram Shop Popular,Trending based on category growth and social media signals.,138,232,185,185,"""Medium Trend"""
PROD-2025-0957,Eco SaaS Subscriptions Template,Digital Goods,SaaS Subscriptions,41206,7726125,$139-$236,76.7,Shopify Trending List,Trending based on category growth and social media signals.,139,236,187.5,187.5,"""Medium Trend"""
PROD-2025-0958,Premium Hair Care Tools Cleanser,Beauty & Skincare,Hair Care Tools,96023,13971346.5,$106-$185,76.9,Instagram Shop Popular,Trending based on category growth and social media signals.,106,185,145.5,145.5,"""Medium Trend"""
PROD-2025-0959,Luxe Sustainable Apparel Bag,Fashion,Sustainable Apparel,60329,3529246.5,$33-$84,73.1,Instagram Shop Popular,Trending based on category growth and social media signals.,33,84,58.5,58.5,"""Low Trend"""
PROD-2025-0960,Sustainable Korean Skincare Cleanser,Beauty & Skincare,Korean Skincare,90871,16992877,$147-$227,84.7,Google Trends Breakout,Trending based on category growth and social media signals.,147,227,187,187,"""Medium Trend"""
PROD-2025-0961,Sustainable Interactive Pet Toys Toy,Pet,Interactive Pet Toys,35400,1610700,$17-$74,88.2,Amazon Best Sellers,Trending based on category growth and social media signals.,17,74,45.5,45.5,"""Medium Trend"""
PROD-2025-0962,Flex Interactive Pet Toys Collar,Pet,Interactive Pet Toys,24852,2373366,$64-$127,72.1,Amazon Best Sellers,Trending based on category growth and social media signals.,64,127,95.5,95.5,"""Low Trend"""
PROD-2025-0963,Vital Solar Powered Gadgets Sponge,Eco-Friendly,Solar Powered Gadgets,63091,7287010.5,$108-$123,83,Google Trends Breakout,Trending based on category growth and social media signals.,108,123,115.5,115.5,"""Medium Trend"""
PROD-2025-0964,Portable Charging Solutions Speaker,Electronics,Charging Solutions,56369,3917645.5,$31-$108,72.3,Amazon Best Sellers,Trending based on category growth and social media signals.,31,108,69.5,69.5,"""Low Trend"""
PROD-2025-0965,Pure Reusable Packaging Bag,Eco-Friendly,Reusable Packaging,16396,1032948,$30-$96,85.7,Amazon Best Sellers,Trending based on category growth and social media signals.,30,96,63,63,"""Medium Trend"""
PROD-2025-0966,Pro SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,65496,6746088,$84-$122,74.1,Amazon Best Sellers,Trending based on category growth and social media signals.,84,122,103,103,"""Low Trend"""
PROD-2025-0967,Ultra Recovery Tools Bottle,Fitness,Recovery Tools,72219,8919046.5,$90-$157,84.7,Google Trends Breakout,Trending based on category growth and social media signals.,90,157,123.5,123.5,"""Medium Trend"""
PROD-2025-0968,Flex Hair Care Tools Lotion,Beauty & Skincare,Hair Care Tools,70717,8981059,$83-$171,82.8,Instagram Shop Popular,Trending based on category growth and social media signals.,83,171,127,127,"""Medium Trend"""
PROD-2025-0969,Portable Home Office Decor Planter,Home & Garden,Home Office Decor,90683,6393151.5,$35-$106,86.1,Google Trends Breakout,Trending based on category growth and social media signals.,35,106,70.5,70.5,"""Medium Trend"""
PROD-2025-0970,Pro Smart Fitness Trackers Roller,Fitness,Smart Fitness Trackers,174345,30597547.5,$140-$211,90.5,Shopify Trending List,Trending based on category growth and social media signals.,140,211,175.5,175.5,"""High Trend"""
PROD-2025-0971,Sustainable Yoga Gear Bench,Fitness,Yoga Gear,82476,2886660,$14-$56,80.5,Google Trends Breakout,Trending based on category growth and social media signals.,14,56,35,35,"""Medium Trend"""
PROD-2025-0972,Vital Menswear Sneakers,Fashion,Menswear,62976,10233600,$129-$196,85.2,Instagram Shop Popular,Trending based on category growth and social media signals.,129,196,162.5,162.5,"""Medium Trend"""
PROD-2025-0973,Ergonomic Yoga Gear Dumbbell,Fitness,Yoga Gear,51344,7290848,$125-$159,81.5,Google Trends Breakout,Trending based on category growth and social media signals.,125,159,142,142,"""Medium Trend"""
PROD-2025-0974,Premium Smart Pet Feeders Toy,Pet,Smart Pet Feeders,188901,19456803,$88-$118,91.4,Amazon Best Sellers,Trending based on category growth and social media signals.,88,118,103,103,"""High Trend"""
PROD-2025-0975,Nano Biodegradable Products Kit,Eco-Friendly,Biodegradable Products,89229,11867457,$103-$163,86.9,Google Trends Breakout,Trending based on category growth and social media signals.,103,163,133,133,"""Medium Trend"""
PROD-2025-0976,Ergonomic Home Office Decor Lamp,Home & Garden,Home Office Decor,77610,2173080,$15-$41,78.1,Shopify Trending List,Trending based on category growth and social media signals.,15,41,28,28,"""Medium Trend"""
PROD-2025-0977,Pro Footwear Belt,Fashion,Footwear,484417,45050781,$69-$117,92.8,Google Trends Breakout,Trending based on category growth and social media signals.,69,117,93,93,"""High Trend"""
PROD-2025-0978,Vital Home Gym Equipment Gloves,Fitness,Home Gym Equipment,62958,3777480,$33-$87,89.6,Instagram Shop Popular,Trending based on category growth and social media signals.,33,87,60,60,"""Medium Trend"""
PROD-2025-0979,Vital Smart Pet Feeders Toy,Pet,Smart Pet Feeders,93371,7049510.5,$42-$109,70.8,Instagram Shop Popular,Trending based on category growth and social media signals.,42,109,75.5,75.5,"""Low Trend"""
PROD-2025-0980,Ergonomic Interactive Pet Toys Collar,Pet,Interactive Pet Toys,450514,69379156,$136-$172,91.2,Google Trends Breakout,Trending based on category growth and social media signals.,136,172,154,154,"""High Trend"""
PROD-2025-0981,Smart Organic Baby Clothing Pacifier,Baby,Organic Baby Clothing,37321,5523508,$104-$192,83.5,Instagram Shop Popular,Trending based on category growth and social media signals.,104,192,148,148,"""Medium Trend"""
PROD-2025-0982,Pure Korean Skincare Serum,Beauty & Skincare,Korean Skincare,82043,12839729.5,$127-$186,87.4,Google Trends Breakout,Trending based on category growth and social media signals.,127,186,156.5,156.5,"""Medium Trend"""
PROD-2025-0983,Sustainable E-books Software,Digital Goods,E-books,12035,704047.5,$34-$83,83.8,Google Trends Breakout,Trending based on category growth and social media signals.,34,83,58.5,58.5,"""Medium Trend"""
